"INDICATOR","HFAMDB_667"

"HFAMDB_667","Mental and behavioural disorders, per 100 000 population, by sex (age-standardized death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"NOR","","TOTAL","FEMALE","1969","2.55"
"NOR","","TOTAL","FEMALE","1970","2.85"
"NOR","","TOTAL","FEMALE","1971","3.78"
"NOR","","TOTAL","FEMALE","1972","3.05"
"NOR","","TOTAL","FEMALE","1973","3.47"
"NOR","","TOTAL","FEMALE","1974","2.46"
"NOR","","TOTAL","FEMALE","1975","3.91"
"NOR","","TOTAL","FEMALE","1976","2.92"
"NOR","","TOTAL","FEMALE","1977","3.18"
"NOR","","TOTAL","FEMALE","1978","3.97"
"NOR","","TOTAL","FEMALE","1979","5.51"
"NOR","","TOTAL","FEMALE","1980","4.57"
"NOR","","TOTAL","FEMALE","1981","4.18"
"NOR","","TOTAL","FEMALE","1982","4.68"
"NOR","","TOTAL","FEMALE","1983","4.96"
"NOR","","TOTAL","FEMALE","1984","6.74"
"NOR","","TOTAL","FEMALE","1985","5.82"
"NOR","","TOTAL","FEMALE","1986","8.87"
"NOR","","TOTAL","FEMALE","1987","10.56"
"NOR","","TOTAL","FEMALE","1988","11.61"
"NOR","","TOTAL","FEMALE","1989","9.62"
"NOR","","TOTAL","FEMALE","1990","11.71"
"NOR","","TOTAL","FEMALE","1991","12.6"
"NOR","","TOTAL","FEMALE","1992","11.87"
"NOR","","TOTAL","FEMALE","1993","11.73"
"NOR","","TOTAL","FEMALE","1994","12.77"
"NOR","","TOTAL","FEMALE","1995","13.29"
"NOR","","TOTAL","FEMALE","1996","12.92"
"NOR","","TOTAL","FEMALE","1997","12.73"
"NOR","","TOTAL","FEMALE","1998","13.04"
"NOR","","TOTAL","FEMALE","1999","13.5"
"NOR","","TOTAL","FEMALE","2000","13.26"
"NOR","","TOTAL","FEMALE","2001","14.09"
"NOR","","TOTAL","FEMALE","2002","14.75"
"NOR","","TOTAL","FEMALE","2003","14.26"
"NOR","","TOTAL","FEMALE","2004","14.39"
"NOR","","TOTAL","FEMALE","2005","17.33"
"NOR","","TOTAL","FEMALE","2006","17.84"
"NOR","","TOTAL","FEMALE","2007","17.27"
"NOR","","TOTAL","FEMALE","2008","18.89"
"NOR","","TOTAL","FEMALE","2009","19.12"
"NOR","","TOTAL","FEMALE","2010","20.45"
"NOR","","TOTAL","FEMALE","2011","20.03"
"NOR","","TOTAL","FEMALE","2012","22.78"
"NOR","","TOTAL","FEMALE","2013","22.28"
"NOR","","TOTAL","FEMALE","2014","23.77"
"NOR","","TOTAL","FEMALE","2015","27.56"
"NOR","","TOTAL","FEMALE","2016","27.51"
"","NORDIC","TOTAL","FEMALE","1969","3.59062107"
"","NORDIC","TOTAL","FEMALE","1970","3.92656158"
"","NORDIC","TOTAL","FEMALE","1971","3.83660792"
"","NORDIC","TOTAL","FEMALE","1972","3.53954428"
"","NORDIC","TOTAL","FEMALE","1973","3.5762663"
"","NORDIC","TOTAL","FEMALE","1974","3.39622184"
"","NORDIC","TOTAL","FEMALE","1975","3.65838567"
"","NORDIC","TOTAL","FEMALE","1976","3.52901914"
"","NORDIC","TOTAL","FEMALE","1977","2.78469919"
"","NORDIC","TOTAL","FEMALE","1978","3.92963629"
"","NORDIC","TOTAL","FEMALE","1979","4.86230729"
"","NORDIC","TOTAL","FEMALE","1980","4.77192303"
"","NORDIC","TOTAL","FEMALE","1981","6.12356854"
"","NORDIC","TOTAL","FEMALE","1982","7.04243404"
"","NORDIC","TOTAL","FEMALE","1983","7.80356524"
"","NORDIC","TOTAL","FEMALE","1984","8.40613742"
"","NORDIC","TOTAL","FEMALE","1985","9.74879692"
"","NORDIC","TOTAL","FEMALE","1986","11.14107133"
"","NORDIC","TOTAL","FEMALE","1987","12.4243715"
"","NORDIC","TOTAL","FEMALE","1988","14.01896203"
"","NORDIC","TOTAL","FEMALE","1989","14.05624468"
"","NORDIC","TOTAL","FEMALE","1990","15.87025569"
"","NORDIC","TOTAL","FEMALE","1991","15.93974203"
"","NORDIC","TOTAL","FEMALE","1992","15.93414414"
"","NORDIC","TOTAL","FEMALE","1993","16.89629612"
"","NORDIC","TOTAL","FEMALE","1994","16.16091789"
"","NORDIC","TOTAL","FEMALE","1995","16.64744398"
"","NORDIC","TOTAL","FEMALE","1996","18.13384671"
"","NORDIC","TOTAL","FEMALE","1997","19.22421221"
"","NORDIC","TOTAL","FEMALE","1998","20.68502256"
"","NORDIC","TOTAL","FEMALE","1999","22.8673415"
"","NORDIC","TOTAL","FEMALE","2000","21.80399141"
"","NORDIC","TOTAL","FEMALE","2001","22.453647"
"","NORDIC","TOTAL","FEMALE","2002","24.84013549"
"","NORDIC","TOTAL","FEMALE","2003","22.54228971"
"","NORDIC","TOTAL","FEMALE","2004","22.56895439"
"","NORDIC","TOTAL","FEMALE","2005","23.37030847"
"","NORDIC","TOTAL","FEMALE","2006","23.20255033"
"","NORDIC","TOTAL","FEMALE","2007","23.56293575"
"","NORDIC","TOTAL","FEMALE","2008","23.39465885"
"","NORDIC","TOTAL","FEMALE","2009","23.03619176"
"","NORDIC","TOTAL","FEMALE","2010","23.02957628"
"","NORDIC","TOTAL","FEMALE","2011","22.66694402"
"","NORDIC","TOTAL","FEMALE","2012","24.35838752"
"","NORDIC","TOTAL","FEMALE","2013","24.28247509"
"","NORDIC","TOTAL","FEMALE","2014","24.30176208"
"","NORDIC","TOTAL","FEMALE","2015","25.62771001"
"","NORDIC","TOTAL","FEMALE","2016","26.1563815"
"","NORDIC","TOTAL","FEMALE","2017","26.15156973"
"","NORDIC","TOTAL","FEMALE","2018","26.73278735"
"POL","","TOTAL","FEMALE","1969","2.95"
"POL","","TOTAL","FEMALE","1970","4.81"
"POL","","TOTAL","FEMALE","1971","4.57"
"POL","","TOTAL","FEMALE","1972","3.97"
"POL","","TOTAL","FEMALE","1973","4.05"
"POL","","TOTAL","FEMALE","1974","4.09"
"POL","","TOTAL","FEMALE","1975","4.19"
"POL","","TOTAL","FEMALE","1976","4.32"
"POL","","TOTAL","FEMALE","1977","4.2"
"POL","","TOTAL","FEMALE","1978","4.25"
"POL","","TOTAL","FEMALE","1979","4.18"
"POL","","TOTAL","FEMALE","1980","4.78"
"POL","","TOTAL","FEMALE","1981","3.67"
"POL","","TOTAL","FEMALE","1982","3.44"
"POL","","TOTAL","FEMALE","1983","2.78"
"POL","","TOTAL","FEMALE","1984","2.38"
"POL","","TOTAL","FEMALE","1985","2.34"
"POL","","TOTAL","FEMALE","1986","2.22"
"POL","","TOTAL","FEMALE","1987","2.5"
"POL","","TOTAL","FEMALE","1988","2.35"
"POL","","TOTAL","FEMALE","1989","2.01"
"POL","","TOTAL","FEMALE","1990","2.17"
"POL","","TOTAL","FEMALE","1991","2.7"
"POL","","TOTAL","FEMALE","1992","2.54"
"POL","","TOTAL","FEMALE","1993","2.02"
"POL","","TOTAL","FEMALE","1994","2.06"
"POL","","TOTAL","FEMALE","1995","1.97"
"POL","","TOTAL","FEMALE","1996","2.06"
"POL","","TOTAL","FEMALE","1999","1.51"
"POL","","TOTAL","FEMALE","2000","1.12"
"POL","","TOTAL","FEMALE","2001","1.16"
"POL","","TOTAL","FEMALE","2002","1.11"
"POL","","TOTAL","FEMALE","2003","1.37"
"POL","","TOTAL","FEMALE","2004","1.27"
"POL","","TOTAL","FEMALE","2005","1.25"
"POL","","TOTAL","FEMALE","2006","1.19"
"POL","","TOTAL","FEMALE","2007","1.43"
"POL","","TOTAL","FEMALE","2008","1.42"
"POL","","TOTAL","FEMALE","2009","1.15"
"POL","","TOTAL","FEMALE","2010","1.1"
"POL","","TOTAL","FEMALE","2011","1.26"
"POL","","TOTAL","FEMALE","2012","1.22"
"POL","","TOTAL","FEMALE","2013","1.23"
"POL","","TOTAL","FEMALE","2014","1.19"
"POL","","TOTAL","FEMALE","2015","1.55"
"POL","","TOTAL","FEMALE","2016","2.41"
"POL","","TOTAL","FEMALE","2017","2.77"
"POL","","TOTAL","FEMALE","2018","2.64"
"POL","","TOTAL","FEMALE","2019","2.77"
"PRT","","TOTAL","FEMALE","1971","0.87"
"PRT","","TOTAL","FEMALE","1972","0.62"
"PRT","","TOTAL","FEMALE","1973","0.61"
"PRT","","TOTAL","FEMALE","1974","1.69"
"PRT","","TOTAL","FEMALE","1975","1.75"
"PRT","","TOTAL","FEMALE","1976","2.2"
"PRT","","TOTAL","FEMALE","1977","1.87"
"PRT","","TOTAL","FEMALE","1978","2.13"
"PRT","","TOTAL","FEMALE","1979","1.6"
"PRT","","TOTAL","FEMALE","1980","2.36"
"PRT","","TOTAL","FEMALE","1981","2.58"
"PRT","","TOTAL","FEMALE","1982","2.69"
"PRT","","TOTAL","FEMALE","1983","2.6"
"PRT","","TOTAL","FEMALE","1984","2.65"
"PRT","","TOTAL","FEMALE","1985","2.37"
"PRT","","TOTAL","FEMALE","1986","2.69"
"PRT","","TOTAL","FEMALE","1987","1.96"
"PRT","","TOTAL","FEMALE","1988","1.83"
"PRT","","TOTAL","FEMALE","1989","2.44"
"PRT","","TOTAL","FEMALE","1990","2.5"
"PRT","","TOTAL","FEMALE","1991","2.64"
"PRT","","TOTAL","FEMALE","1992","2.38"
"PRT","","TOTAL","FEMALE","1993","2.52"
"PRT","","TOTAL","FEMALE","1994","1.95"
"PRT","","TOTAL","FEMALE","1995","2.54"
"PRT","","TOTAL","FEMALE","1996","2.76"
"PRT","","TOTAL","FEMALE","1997","2.87"
"PRT","","TOTAL","FEMALE","1998","2.32"
"PRT","","TOTAL","FEMALE","1999","2.36"
"PRT","","TOTAL","FEMALE","2000","2.05"
"PRT","","TOTAL","FEMALE","2001","2.3"
"PRT","","TOTAL","FEMALE","2002","3.38"
"PRT","","TOTAL","FEMALE","2003","3.22"
"PRT","","TOTAL","FEMALE","2004","2.62465032"
"PRT","","TOTAL","FEMALE","2007","0.43"
"PRT","","TOTAL","FEMALE","2008","0.45"
"PRT","","TOTAL","FEMALE","2009","0.65"
"PRT","","TOTAL","FEMALE","2010","0.53"
"PRT","","TOTAL","FEMALE","2011","0.53"
"PRT","","TOTAL","FEMALE","2012","0.67"
"PRT","","TOTAL","FEMALE","2013","8.65"
"PRT","","TOTAL","FEMALE","2014","9.5"
"PRT","","TOTAL","FEMALE","2015","11.79"
"PRT","","TOTAL","FEMALE","2016","13.12"
"PRT","","TOTAL","FEMALE","2017","13.91"
"PRT","","TOTAL","FEMALE","2018","16.75"
"ROU","","TOTAL","FEMALE","1969","0.36"
"ROU","","TOTAL","FEMALE","1970","0.53"
"ROU","","TOTAL","FEMALE","1971","0.89"
"ROU","","TOTAL","FEMALE","1972","0.53"
"ROU","","TOTAL","FEMALE","1973","0.75"
"ROU","","TOTAL","FEMALE","1974","0.9"
"ROU","","TOTAL","FEMALE","1975","1.04"
"ROU","","TOTAL","FEMALE","1976","1.04"
"ROU","","TOTAL","FEMALE","1977","1.31"
"ROU","","TOTAL","FEMALE","1978","1.6"
"ROU","","TOTAL","FEMALE","1980","2.32"
"ROU","","TOTAL","FEMALE","1981","1.72"
"ROU","","TOTAL","FEMALE","1982","1.73"
"ROU","","TOTAL","FEMALE","1983","2.01"
"ROU","","TOTAL","FEMALE","1984","2.16"
"ROU","","TOTAL","FEMALE","1985","2.89"
"ROU","","TOTAL","FEMALE","1986","3.69"
"ROU","","TOTAL","FEMALE","1987","3.2"
"ROU","","TOTAL","FEMALE","1988","3.42"
"ROU","","TOTAL","FEMALE","1989","3.4"
"ROU","","TOTAL","FEMALE","1990","3.09"
"ROU","","TOTAL","FEMALE","1991","3.03"
"ROU","","TOTAL","FEMALE","1992","3.67"
"ROU","","TOTAL","FEMALE","1993","3.72"
"ROU","","TOTAL","FEMALE","1994","3.97"
"ROU","","TOTAL","FEMALE","1995","4.26"
"ROU","","TOTAL","FEMALE","1996","4.2"
"ROU","","TOTAL","FEMALE","1997","5.08"
"ROU","","TOTAL","FEMALE","1998","3.97"
"ROU","","TOTAL","FEMALE","1999","3.19"
"ROU","","TOTAL","FEMALE","2000","2.87"
"ROU","","TOTAL","FEMALE","2001","1.83"
"ROU","","TOTAL","FEMALE","2002","2.28"
"ROU","","TOTAL","FEMALE","2003","2"
"ROU","","TOTAL","FEMALE","2004","1.73"
"ROU","","TOTAL","FEMALE","2005","1.13"
"ROU","","TOTAL","FEMALE","2006","0.53"
"ROU","","TOTAL","FEMALE","2007","0.39"
"ROU","","TOTAL","FEMALE","2008","0.64"
"ROU","","TOTAL","FEMALE","2009","0.62"
"ROU","","TOTAL","FEMALE","2010","0.63"
"ROU","","TOTAL","FEMALE","2011","0.49"
"ROU","","TOTAL","FEMALE","2012","0.4"
"ROU","","TOTAL","FEMALE","2013","0.37"
"ROU","","TOTAL","FEMALE","2014","0.41"
"ROU","","TOTAL","FEMALE","2015","0.38"
"ROU","","TOTAL","FEMALE","2016","0.43"
"ROU","","TOTAL","FEMALE","2017","0.39"
"ROU","","TOTAL","FEMALE","2018","0.43"
"ROU","","TOTAL","FEMALE","2019","0.45"
"RUS","","TOTAL","FEMALE","1980","2.22"
"RUS","","TOTAL","FEMALE","1981","2.4"
"RUS","","TOTAL","FEMALE","1982","2.25"
"RUS","","TOTAL","FEMALE","1983","2.22"
"RUS","","TOTAL","FEMALE","1984","2.42"
"RUS","","TOTAL","FEMALE","1985","2.31"
"RUS","","TOTAL","FEMALE","1986","1.65"
"RUS","","TOTAL","FEMALE","1987","1.55"
"RUS","","TOTAL","FEMALE","1988","1.42"
"RUS","","TOTAL","FEMALE","1989","1.58"
"RUS","","TOTAL","FEMALE","1990","1.76"
"RUS","","TOTAL","FEMALE","1991","1.98"
"RUS","","TOTAL","FEMALE","1992","2.47"
"RUS","","TOTAL","FEMALE","1993","3.6"
"RUS","","TOTAL","FEMALE","1994","4.83"
"RUS","","TOTAL","FEMALE","1995","5.07"
"RUS","","TOTAL","FEMALE","1996","3.6"
"RUS","","TOTAL","FEMALE","1997","2.71"
"RUS","","TOTAL","FEMALE","1998","2.46"
"RUS","","TOTAL","FEMALE","1999","2.73"
"RUS","","TOTAL","FEMALE","2000","2.99"
"RUS","","TOTAL","FEMALE","2001","3.24"
"RUS","","TOTAL","FEMALE","2002","3.03"
"RUS","","TOTAL","FEMALE","2003","2.98"
"RUS","","TOTAL","FEMALE","2004","2.86"
"RUS","","TOTAL","FEMALE","2005","2.78"
"RUS","","TOTAL","FEMALE","2006","2.55"
"RUS","","TOTAL","FEMALE","2007","2.36"
"RUS","","TOTAL","FEMALE","2008","2.35"
"RUS","","TOTAL","FEMALE","2009","2.23"
"RUS","","TOTAL","FEMALE","2010","2.32"
"RUS","","TOTAL","FEMALE","2011","1.68"
"RUS","","TOTAL","FEMALE","2012","1.73"
"RUS","","TOTAL","FEMALE","2013","2.02"
"RUS","","TOTAL","FEMALE","2014","4.12"
"RUS","","TOTAL","FEMALE","2015","5.8"
"RUS","","TOTAL","FEMALE","2019","7.49"
"","SEEHN","TOTAL","FEMALE","1985","3.68605016"
"","SEEHN","TOTAL","FEMALE","1986","3.73047955"
"","SEEHN","TOTAL","FEMALE","1987","3.71330572"
"","SEEHN","TOTAL","FEMALE","1988","3.52851357"
"","SEEHN","TOTAL","FEMALE","1989","3.40932027"
"","SEEHN","TOTAL","FEMALE","1990","3.33635969"
"","SEEHN","TOTAL","FEMALE","1991","3.4644844"
"","SEEHN","TOTAL","FEMALE","1992","4.18324645"
"","SEEHN","TOTAL","FEMALE","1993","3.71611527"
"","SEEHN","TOTAL","FEMALE","1994","3.63672716"
"","SEEHN","TOTAL","FEMALE","1995","3.76629385"
"","SEEHN","TOTAL","FEMALE","1996","3.20129682"
"","SEEHN","TOTAL","FEMALE","1997","3.6248973"
"","SEEHN","TOTAL","FEMALE","1998","3.67132718"
"","SEEHN","TOTAL","FEMALE","1999","3.53413586"
"","SEEHN","TOTAL","FEMALE","2000","3.08888599"
"","SEEHN","TOTAL","FEMALE","2001","2.63259332"
"","SEEHN","TOTAL","FEMALE","2002","2.83011601"
"","SEEHN","TOTAL","FEMALE","2003","2.97413966"
"","SEEHN","TOTAL","FEMALE","2004","2.78649575"
"","SEEHN","TOTAL","FEMALE","2005","2.49175549"
"","SEEHN","TOTAL","FEMALE","2006","2.12305618"
"","SEEHN","TOTAL","FEMALE","2007","2.28166504"
"","SEEHN","TOTAL","FEMALE","2008","2.93421995"
"","SEEHN","TOTAL","FEMALE","2009","2.97649165"
"","SEEHN","TOTAL","FEMALE","2010","3.44457333"
"","SEEHN","TOTAL","FEMALE","2011","3.47257196"
"","SEEHN","TOTAL","FEMALE","2012","3.67366227"
"","SEEHN","TOTAL","FEMALE","2013","3.55269269"
"","SEEHN","TOTAL","FEMALE","2014","3.6832698"
"","SEEHN","TOTAL","FEMALE","2015","4.14988784"
"","SEEHN","TOTAL","FEMALE","2016","4.47110956"
"","SEEHN","TOTAL","FEMALE","2017","4.74676642"
"","SEEHN","TOTAL","FEMALE","2018","4.87389266"
"","SEEHN","TOTAL","FEMALE","2019","5.13722349"
"","SMALL","TOTAL","FEMALE","1995","5.16208731"
"","SMALL","TOTAL","FEMALE","1996","5.42319392"
"","SMALL","TOTAL","FEMALE","1997","8.51942744"
"","SMALL","TOTAL","FEMALE","1998","6.50064091"
"","SMALL","TOTAL","FEMALE","1999","7.9246422"
"","SMALL","TOTAL","FEMALE","2000","6.9821395"
"","SMALL","TOTAL","FEMALE","2001","7.38638789"
"","SMALL","TOTAL","FEMALE","2002","6.42040849"
"","SMALL","TOTAL","FEMALE","2003","7.81755525"
"","SMALL","TOTAL","FEMALE","2004","8.81352098"
"","SMALL","TOTAL","FEMALE","2005","8.30508393"
"","SMALL","TOTAL","FEMALE","2006","9.4284744"
"","SMALL","TOTAL","FEMALE","2007","9.00012043"
"","SMALL","TOTAL","FEMALE","2008","9.88288851"
"","SMALL","TOTAL","FEMALE","2009","8.61489373"
"","SMALL","TOTAL","FEMALE","2010","9.42367017"
"","SMALL","TOTAL","FEMALE","2011","10.44190852"
"","SMALL","TOTAL","FEMALE","2012","10.57592937"
"","SMALL","TOTAL","FEMALE","2013","11.3069116"
"","SMALL","TOTAL","FEMALE","2014","12.6330923"
"","SMALL","TOTAL","FEMALE","2015","14.20451329"
"","SMALL","TOTAL","FEMALE","2016","13.53744459"
"","SMALL","TOTAL","FEMALE","2017","15.1176854"
"SMR","","TOTAL","FEMALE","1995","0"
"SMR","","TOTAL","FEMALE","1996","0"
"SMR","","TOTAL","FEMALE","1997","3.45"
"SMR","","TOTAL","FEMALE","1998","0"
"SMR","","TOTAL","FEMALE","1999","0"
"SMR","","TOTAL","FEMALE","2000","6.89"
"SMR","","TOTAL","FEMALE","2005","0"
"SRB","","TOTAL","FEMALE","1998","2.01"
"SRB","","TOTAL","FEMALE","1999","1.76"
"SRB","","TOTAL","FEMALE","2000","1.79"
"SRB","","TOTAL","FEMALE","2001","1.59"
"SRB","","TOTAL","FEMALE","2002","2.14"
"SRB","","TOTAL","FEMALE","2003","3.34"
"SRB","","TOTAL","FEMALE","2004","3.53"
"SRB","","TOTAL","FEMALE","2005","4.37"
"SRB","","TOTAL","FEMALE","2006","4.59"
"SRB","","TOTAL","FEMALE","2007","4.83"
"SRB","","TOTAL","FEMALE","2008","5.18"
"SRB","","TOTAL","FEMALE","2009","6.71"
"SRB","","TOTAL","FEMALE","2010","8.19"
"SRB","","TOTAL","FEMALE","2011","8.74"
"SRB","","TOTAL","FEMALE","2012","9"
"SRB","","TOTAL","FEMALE","2013","8.85"
"SRB","","TOTAL","FEMALE","2014","9.61"
"SRB","","TOTAL","FEMALE","2015","10.73"
"SRB","","TOTAL","FEMALE","2016","10.34"
"SRB","","TOTAL","FEMALE","2017","10.65"
"SRB","","TOTAL","FEMALE","2018","9.74"
"SRB","","TOTAL","FEMALE","2019","10.22"
"SRB","","TOTAL","FEMALE","2020","10.73"
"SVK","","TOTAL","FEMALE","1992","1.23"
"SVK","","TOTAL","FEMALE","1993","1.93"
"SVK","","TOTAL","FEMALE","1994","0.63"
"SVK","","TOTAL","FEMALE","1995","0.47"
"SVK","","TOTAL","FEMALE","1996","0.27"
"SVK","","TOTAL","FEMALE","1997","0.33"
"SVK","","TOTAL","FEMALE","1998","0.31"
"SVK","","TOTAL","FEMALE","1999","0.08"
"SVK","","TOTAL","FEMALE","2000","0.38"
"SVK","","TOTAL","FEMALE","2001","0"
"SVK","","TOTAL","FEMALE","2002","0.17"
"SVK","","TOTAL","FEMALE","2003","0.14"
"SVK","","TOTAL","FEMALE","2004","0.22"
"SVK","","TOTAL","FEMALE","2005","0.06"
"SVK","","TOTAL","FEMALE","2006","0.05"
"SVK","","TOTAL","FEMALE","2007","0.07"
"SVK","","TOTAL","FEMALE","2008","0"
"SVK","","TOTAL","FEMALE","2009","0.03"
"SVK","","TOTAL","FEMALE","2010","0"
"SVK","","TOTAL","FEMALE","2012","11.87"
"SVK","","TOTAL","FEMALE","2013","8.72"
"SVK","","TOTAL","FEMALE","2014","10.88"
"SVK","","TOTAL","FEMALE","2016","9.71"
"SVK","","TOTAL","FEMALE","2017","7.55"
"SVK","","TOTAL","FEMALE","2018","7.91"
"SVK","","TOTAL","FEMALE","2019","7.65"
"SVN","","TOTAL","FEMALE","1985","11.78"
"SVN","","TOTAL","FEMALE","1986","16.3"
"SVN","","TOTAL","FEMALE","1987","14.37"
"SVN","","TOTAL","FEMALE","1988","12.24"
"SVN","","TOTAL","FEMALE","1989","5.83"
"SVN","","TOTAL","FEMALE","1990","5.69"
"SVN","","TOTAL","FEMALE","1991","6.75"
"SVN","","TOTAL","FEMALE","1992","5.18"
"SVN","","TOTAL","FEMALE","1993","6.67"
"SVN","","TOTAL","FEMALE","1994","8.61"
"SVN","","TOTAL","FEMALE","1995","5.77"
"SVN","","TOTAL","FEMALE","1996","6.81"
"SVN","","TOTAL","FEMALE","1997","5.48"
"SVN","","TOTAL","FEMALE","1998","7.68"
"SVN","","TOTAL","FEMALE","1999","5.99"
"SVN","","TOTAL","FEMALE","2000","4.48"
"SVN","","TOTAL","FEMALE","2001","3.93"
"SVN","","TOTAL","FEMALE","2002","4.39"
"SVN","","TOTAL","FEMALE","2003","5.27"
"SVN","","TOTAL","FEMALE","2004","4.68"
"SVN","","TOTAL","FEMALE","2005","4.09"
"SVN","","TOTAL","FEMALE","2006","3.26"
"SVN","","TOTAL","FEMALE","2007","0.78"
"SVN","","TOTAL","FEMALE","2008","1.89"
"SVN","","TOTAL","FEMALE","2009","1.33"
"SVN","","TOTAL","FEMALE","2010","1.95"
"SVN","","TOTAL","FEMALE","2011","1.82"
"SVN","","TOTAL","FEMALE","2012","1.61"
"SVN","","TOTAL","FEMALE","2013","2.81"
"SVN","","TOTAL","FEMALE","2014","2.24"
"SVN","","TOTAL","FEMALE","2015","3.47"
"SVN","","TOTAL","FEMALE","2016","2.85"
"SVN","","TOTAL","FEMALE","2017","4.73"
"SVN","","TOTAL","FEMALE","2018","4.22"
"SVN","","TOTAL","FEMALE","2019","4.28"
"SVN","","TOTAL","FEMALE","2020","4.5"
"SWE","","TOTAL","FEMALE","1969","2.88"
"SWE","","TOTAL","FEMALE","1970","2.78"
"SWE","","TOTAL","FEMALE","1971","1.67"
"SWE","","TOTAL","FEMALE","1972","1.82"
"SWE","","TOTAL","FEMALE","1973","2.06"
"SWE","","TOTAL","FEMALE","1974","2.51"
"SWE","","TOTAL","FEMALE","1975","2.42"
"SWE","","TOTAL","FEMALE","1976","2.91"
"SWE","","TOTAL","FEMALE","1977","2.36"
"SWE","","TOTAL","FEMALE","1978","2.69"
"SWE","","TOTAL","FEMALE","1979","3.94"
"SWE","","TOTAL","FEMALE","1980","4.99"
"SWE","","TOTAL","FEMALE","1981","5.63"
"SWE","","TOTAL","FEMALE","1982","5.84"
"SWE","","TOTAL","FEMALE","1983","6.48"
"SWE","","TOTAL","FEMALE","1984","7.58"
"SWE","","TOTAL","FEMALE","1985","7.91"
"SWE","","TOTAL","FEMALE","1986","8.77"
"SWE","","TOTAL","FEMALE","1987","10.92"
"SWE","","TOTAL","FEMALE","1988","12.74"
"SWE","","TOTAL","FEMALE","1989","13.92"
"SWE","","TOTAL","FEMALE","1990","16.18"
"SWE","","TOTAL","FEMALE","1991","15.96"
"SWE","","TOTAL","FEMALE","1992","15.7"
"SWE","","TOTAL","FEMALE","1993","15.98"
"SWE","","TOTAL","FEMALE","1994","16.33"
"SWE","","TOTAL","FEMALE","1995","16.45"
"SWE","","TOTAL","FEMALE","1996","17.51"
"SWE","","TOTAL","FEMALE","1997","15.39"
"SWE","","TOTAL","FEMALE","1998","18.06"
"SWE","","TOTAL","FEMALE","1999","21.34"
"SWE","","TOTAL","FEMALE","2000","21.09"
"SWE","","TOTAL","FEMALE","2001","21.69"
"SWE","","TOTAL","FEMALE","2002","23.87"
"SWE","","TOTAL","FEMALE","2003","20.43"
"SWE","","TOTAL","FEMALE","2004","22.23"
"SWE","","TOTAL","FEMALE","2005","22.74"
"SWE","","TOTAL","FEMALE","2006","21.86"
"SWE","","TOTAL","FEMALE","2007","23.93"
"SWE","","TOTAL","FEMALE","2008","23.1"
"SWE","","TOTAL","FEMALE","2009","22.59"
"SWE","","TOTAL","FEMALE","2010","22.96"
"SWE","","TOTAL","FEMALE","2011","24.37"
"SWE","","TOTAL","FEMALE","2012","26.47"
"SWE","","TOTAL","FEMALE","2013","26.65"
"SWE","","TOTAL","FEMALE","2014","26.56"
"SWE","","TOTAL","FEMALE","2015","27.38"
"SWE","","TOTAL","FEMALE","2016","27.88"
"SWE","","TOTAL","FEMALE","2017","28.12"
"SWE","","TOTAL","FEMALE","2018","28.52"
"TJK","","TOTAL","FEMALE","1981","1.55"
"TJK","","TOTAL","FEMALE","1982","1.25"
"TJK","","TOTAL","FEMALE","1985","1.02"
"TJK","","TOTAL","FEMALE","1986","0.22"
"TJK","","TOTAL","FEMALE","1987","0.38"
"TJK","","TOTAL","FEMALE","1988","0.49"
"TJK","","TOTAL","FEMALE","1989","0.08"
"TJK","","TOTAL","FEMALE","1990","0.46"
"TJK","","TOTAL","FEMALE","1991","1.54"
"TJK","","TOTAL","FEMALE","1992","1.28"
"TJK","","TOTAL","FEMALE","1993","1.7"
"TJK","","TOTAL","FEMALE","1994","1.55"
"TJK","","TOTAL","FEMALE","1995","2.33"
"TJK","","TOTAL","FEMALE","1996","3.83"
"TJK","","TOTAL","FEMALE","1997","2.72"
"TJK","","TOTAL","FEMALE","1998","1.91"
"TJK","","TOTAL","FEMALE","1999","2.36"
"TJK","","TOTAL","FEMALE","2000","1.07"
"TJK","","TOTAL","FEMALE","2001","1.58"
"TJK","","TOTAL","FEMALE","2002","1.98"
"TJK","","TOTAL","FEMALE","2003","1.55"
"TJK","","TOTAL","FEMALE","2004","1.57"
"TJK","","TOTAL","FEMALE","2005","1.39221963"
"TJK","","TOTAL","FEMALE","2017","1.21"
"TKM","","TOTAL","FEMALE","1981","1.06"
"TKM","","TOTAL","FEMALE","1982","1.06"
"TKM","","TOTAL","FEMALE","1985","1.81"
"TKM","","TOTAL","FEMALE","1986","1.99"
"TKM","","TOTAL","FEMALE","1987","1.11"
"TKM","","TOTAL","FEMALE","1988","1.58"
"TKM","","TOTAL","FEMALE","1989","1.47"
